corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
grok_oggi,Nelson Mandela,spazio,spazio,11249,1.2030620591247414,0.9889283142879576,0.9878078215007458,0.48070598822321553
grok_oggi,Nelson Mandela,e,lettera,7313,1.0542066253400586,0.9748494165443312,1.0096066367552243,0.8385539725140292
grok_oggi,Nelson Mandela,i,lettera,5949,1.0917652221128191,0.9736849295194371,0.9777300847575633,0.893337235806886
grok_oggi,Nelson Mandela,a,lettera,5867,1.1354883765278998,0.9768608932924846,1.0385561027261263,0.8973445123349856
grok_oggi,Nelson Mandela,n,lettera,5509,1.0807747318679999,1.011303363601066,0.9403407620897114,0.8494053153503767
grok_oggi,Nelson Mandela,t,lettera,5329,1.2151311794012192,0.860483611722534,1.0260813493928473,0.8663570489935609
grok_oggi,Nelson Mandela,r,lettera,4334,1.078036864438435,0.9694201163819486,1.0111061159413748,0.8497540526823308
grok_oggi,Nelson Mandela,o,lettera,4307,1.068897037997162,1.0483561656475728,0.9875889133735999,0.885712857562441
grok_oggi,Nelson Mandela,s,lettera,4151,1.0205428831597154,1.0352890622047388,1.034860920425822,0.9450954168720674
grok_oggi,Nelson Mandela,d,lettera,2954,1.0702379550123848,0.9573771626077718,0.9178261850994766,0.8859929821224335
grok_oggi,Nelson Mandela,l,lettera,2918,1.1468991320306285,0.9834113588773098,0.9864077512421693,0.9734913428623453
grok_oggi,Nelson Mandela,c,lettera,2545,1.1489899033487605,0.9750460493708567,0.9740908000200035,0.9777281756073014
grok_oggi,Nelson Mandela,h,lettera,2186,1.1972640046508192,0.9623863638092445,0.9259017024074502,0.958458621215687
grok_oggi,Nelson Mandela,m,lettera,1957,1.1399349843689979,1.0384501848686487,1.0764294951208395,0.9935216819242876
grok_oggi,Nelson Mandela,u,lettera,1732,0.8909335493535351,0.9844452963234117,0.9361001244332222,0.975231744108679
grok_oggi,Nelson Mandela,g,lettera,1568,1.027354104514223,0.9877601813350322,1.0532919199667186,0.9334231380596182
grok_oggi,Nelson Mandela,p,lettera,1513,1.0467485080878975,1.0072942575515416,0.9559847059927092,0.9770787091247235
grok_oggi,Nelson Mandela,f,lettera,1215,0.9674082248273267,0.9626670096711939,1.0300676146386223,0.9532827827855355
grok_oggi,Nelson Mandela,y,lettera,799,1.0592234924374815,0.9792033083395877,1.0058673594922618,0.9520525372590729
grok_oggi,Nelson Mandela,b,lettera,741,1.0303449924629782,1.025846684624563,1.0261141404806944,1.0081768150353267
grok_oggi,Nelson Mandela,the,funzione,484,1.239832192431193,0.9514185918363198,1.0753014001312502,1.0913408782200618
grok_oggi,Nelson Mandela,and,funzione,373,0.9646792484426762,0.9494726044686753,1.008368256220421,0.8401766231232962
grok_oggi,Nelson Mandela,to,funzione,295,1.065119828678754,1.0450921327006597,0.9591246173675164,0.8749024272077551
grok_oggi,Nelson Mandela,in,funzione,266,1.0508183974987402,1.0763712503741345,0.9828662494089574,0.9447116827438172
grok_oggi,Nelson Mandela,of,funzione,200,0.9478291970786185,0.9925307594279236,0.9211613516070528,0.9034385588247595
grok_oggi,Nelson Mandela,on,funzione,140,1.1014445786484488,0.935322010939724,0.9922834438234668,0.9943922648640606
grok_oggi,Nelson Mandela,mandela,keyword,207,1.0313675292511697,0.9644510083750749,0.8985850505581371,0.7720634487898891
grok_oggi,Nelson Mandela,anc,keyword,111,1.2744681821376358,0.9537046252327825,1.283196801759357,2.1453355114755035
grok_oggi,Nelson Mandela,south,keyword,58,1.0779450369853687,1.001050905633152,1.0137491670160552,0.9897915581608345
grok_oggi,Nelson Mandela,mandela's,keyword,54,0.9926785788294438,1.0166077402128466,1.0144129812772473,1.2329647377881996
grok_oggi,Nelson Mandela,african,keyword,55,1.0965276759435523,0.9642744218389675,1.0872527098925866,1.1397502867530098
grok_oggi,Nelson Mandela,including,keyword,44,0.8444898180800451,0.9872950437583413,0.8317840148405032,0.739188354295063
grok_oggi,Nelson Mandela,national,keyword,42,1.1905282114062163,0.9981252494477632,1.1960255573290413,1.4972142895211922
grok_oggi,Nelson Mandela,as,appaiata,126,0.9193799628147769,0.9659773455232203,0.9504856503735332,0.9393084499658692
grok_oggi,Nelson Mandela,from,appaiata,87,1.008709145699199,0.958134228390427,0.9312345061118625,0.9242553754109326
grok_oggi,Nelson Mandela,at,appaiata,59,1.0910281128779578,0.9997550528440858,1.0121168528617572,0.9360697409048496
grok_oggi,Nelson Mandela,that,appaiata,56,1.1456589408042837,0.9380120609626993,1.0539972044577306,1.061057943022806
grok_oggi,Nelson Mandela,over,appaiata,51,1.0143408314671982,0.9773652561559235,0.9808656924127116,0.8863646938711517
grok_oggi,Nelson Mandela,was,appaiata,48,1.152038748712219,0.9329523725905767,1.099384606545633,1.283522531182064
grok_oggi,Nelson Mandela,apartheid,appaiata,59,0.9851742762555824,0.9968126393032334,0.9979125675675607,1.0135835813244354
grok_oggi,Ancient Rome,vocali,vocali,25232,1.2189197424049973,1.0217479028718666,0.9812296536793478,0.5699776810316554
grok_oggi,Ancient Rome,spazio,spazio,11247,1.2557149131543222,1.0443524460878926,0.9918840028537118,0.4706286067544616
grok_oggi,Ancient Rome,e,lettera,7193,1.0012397445099845,0.9737525886355165,0.9838620499212446,0.8913103881521943
grok_oggi,Ancient Rome,i,lettera,6285,1.061608144435326,0.9837687286099891,0.9576831266149379,0.8694890456706407
grok_oggi,Ancient Rome,a,lettera,5691,1.2537933813889348,0.9955950819599853,0.9882678610224408,0.8675448804772935
grok_oggi,Ancient Rome,n,lettera,5213,1.0881859071973792,0.9394080111063335,1.0224738827607298,0.8333309676343318
grok_oggi,Ancient Rome,t,lettera,5195,1.2386155197419662,1.0829597289162347,1.0245268006969077,0.8588559223618486
grok_oggi,Ancient Rome,r,lettera,4743,1.1144316625518058,0.9196606156756135,1.019303422236334,0.8428385385570325
grok_oggi,Ancient Rome,s,lettera,4361,0.9787327805937241,0.9749314228136355,0.9712241420576686,0.9485961316860473
grok_oggi,Ancient Rome,o,lettera,3902,1.0323829581752169,0.9928813078517305,1.0209230110447596,0.9091075900072111
grok_oggi,Ancient Rome,l,lettera,2881,1.1564642053756171,0.9584824467319532,0.972305378721752,0.9830659682679379
grok_oggi,Ancient Rome,d,lettera,2785,1.2022327659011616,0.9451980450549419,0.9682129536893997,0.8947270624120492
grok_oggi,Ancient Rome,c,lettera,2654,1.0859780980152838,0.9542880876419172,1.0893922578294635,0.9246170119084682
grok_oggi,Ancient Rome,u,lettera,2161,1.1534401453789713,1.0267367990966243,1.0348398019350484,1.0069227352696333
grok_oggi,Ancient Rome,h,lettera,1952,1.216066333320783,1.0030773148356555,0.951137605678349,0.9639957150544236
grok_oggi,Ancient Rome,m,lettera,1741,1.0288797705946993,0.9948988885508611,1.0090167866155584,0.9583860589048084
grok_oggi,Ancient Rome,p,lettera,1551,1.0170551258942204,0.9977126630370438,0.9641072408225811,0.9208559486088257
grok_oggi,Ancient Rome,g,lettera,1471,1.0101163887207059,1.0234370172597085,1.005779836139342,0.9114164789869501
grok_oggi,Ancient Rome,f,lettera,1142,0.9921035378668994,0.9931212328967188,0.9037774873517018,0.9543509096204069
grok_oggi,Ancient Rome,b,lettera,1020,1.148060819588208,1.0255066678915687,1.0076852258450077,0.9853729327596458
grok_oggi,Ancient Rome,y,lettera,972,1.0790291506815581,0.9831669637779018,0.9448056029347857,0.9297046717418792
grok_oggi,Ancient Rome,the,funzione,510,1.0995286074086748,0.9423781959903788,0.950407779291876,0.9101549465933682
grok_oggi,Ancient Rome,and,funzione,477,0.9968456852858993,1.0065783855919876,1.0047273044075962,0.79289601610825
grok_oggi,Ancient Rome,in,funzione,252,1.2807891722889713,0.9550013040944226,1.0869510246852148,1.134083244585446
grok_oggi,Ancient Rome,to,funzione,209,0.9701882889831667,0.9294473390468161,0.9866915912398347,0.9879932127068457
grok_oggi,Ancient Rome,of,funzione,200,1.0790295587549226,0.9674103336676753,1.0733917389535892,1.199972735707566
grok_oggi,Ancient Rome,by,funzione,148,1.0169329393538777,0.9802605753415952,1.0836295924102763,1.121053898600927
grok_oggi,Ancient Rome,bc,keyword,144,1.6113638331093119,0.9069796330224419,1.515104551513424,4.403236370776402
grok_oggi,Ancient Rome,ad,keyword,123,1.4818898707199664,0.9669282414608175,1.4186180142352975,4.363370676752969
grok_oggi,Ancient Rome,roman,keyword,66,1.228807581864556,0.9325908676374493,1.0670125993340274,1.2365677245959266
grok_oggi,Ancient Rome,military,keyword,54,0.9656384117149278,0.9317983853976927,0.965140638575316,0.8502912210905001
grok_oggi,Ancient Rome,like,keyword,49,0.9610321996623766,0.9788600035426734,0.9772831256344735,0.9566181186406195
grok_oggi,Ancient Rome,rome,keyword,53,1.0869503057755554,1.0117613480844871,1.033598386910464,0.913341422480711
grok_oggi,Ancient Rome,century,keyword,33,1.08715880052904,0.997804051729115,1.0451853685242067,1.5691723506096102
grok_oggi,Ancient Rome,with,appaiata,99,0.9433566239975272,0.939468915294507,0.8965804664822903,0.8329833452602906
grok_oggi,Ancient Rome,from,appaiata,94,0.9893498894721403,1.0062548856880194,1.005045893171456,0.9625505086353869
grok_oggi,Ancient Rome,for,appaiata,71,1.0437270770774871,0.9797650074695469,1.0726616947378413,1.0706012411117491
grok_oggi,Ancient Rome,on,appaiata,57,0.9991019620070084,1.0176773454652788,0.976229091760369,1.0163874320899355
grok_oggi,Ancient Rome,his,appaiata,48,1.3002774762879643,1.0018742664473932,1.223101235323923,1.9060039135918312
grok_oggi,Ancient Rome,over,appaiata,37,0.9877548852846296,0.945035236429253,0.989267295891282,0.9117694001339414
grok_oggi,Ancient Rome,th,appaiata,31,1.288900439292706,1.0684573723245954,1.2260179051027607,3.649267320063449
grok_oggi,Ottoman Empire,vocali,vocali,25359,1.2302425360567397,0.9858465952361444,0.9554804025604654,0.5637177328900242
grok_oggi,Ottoman Empire,spazio,spazio,10633,1.1021381708115063,0.9826192804980872,1.0225194775128066,0.4536431740750959
grok_oggi,Ottoman Empire,e,lettera,7256,1.1361809198775137,1.051429386420898,0.9443352086413688,0.8687711385131467
grok_oggi,Ottoman Empire,i,lettera,6256,1.1923161943537703,0.9910330380648663,1.0139063622943016,0.8858034331285325
grok_oggi,Ottoman Empire,a,lettera,5721,1.1989132806284568,1.0131595088355205,0.9746750187347804,0.8647732036356183
grok_oggi,Ottoman Empire,t,lettera,5690,1.1800172804016191,1.0409306540026215,0.9895294942433134,0.8873853012545284
grok_oggi,Ottoman Empire,n,lettera,5229,0.9835832346621975,0.9780350770872799,0.9280558920443901,0.8576033085028398
grok_oggi,Ottoman Empire,r,lettera,4575,0.9825190682896424,0.9805114795987976,0.9904955857663449,0.8736389356551294
grok_oggi,Ottoman Empire,s,lettera,4424,0.9546402258589004,0.998625318637075,0.9259984959507318,0.914770886219856
grok_oggi,Ottoman Empire,o,lettera,4148,1.0642575868239739,0.9828414024572192,0.9981679405236034,0.9159283571254909
grok_oggi,Ottoman Empire,l,lettera,2959,1.0124667156711364,0.9949916556660763,0.964359041375853,0.9438773628901233
grok_oggi,Ottoman Empire,d,lettera,2649,1.063968951025871,0.9929331702104406,0.9224743299619472,0.8552605963925163
grok_oggi,Ottoman Empire,c,lettera,2330,1.034418523917135,0.9762398325104589,1.019265807981706,0.9135623093879375
grok_oggi,Ottoman Empire,h,lettera,2062,1.1120407852441716,0.9606469680515977,0.9822186840536036,0.9267794365723628
grok_oggi,Ottoman Empire,m,lettera,1986,1.1878351495885096,0.9447393993293282,0.922480802842394,0.9997431094679663
grok_oggi,Ottoman Empire,u,lettera,1978,1.0623454645247281,0.9753140911844076,0.9956721317358346,0.9041733944504038
grok_oggi,Ottoman Empire,p,lettera,1495,1.0400377664874587,0.9794586266226699,0.9991587870208374,0.9739766076294871
grok_oggi,Ottoman Empire,g,lettera,1450,1.0974833308449132,0.9365461479261189,1.0123631678439515,0.9150797357820012
grok_oggi,Ottoman Empire,f,lettera,1165,1.060481115426733,0.974213849226464,1.0236184319834238,1.0033721791178214
grok_oggi,Ottoman Empire,y,lettera,1029,1.1858180735265509,1.0233831655833985,1.0027091258442662,0.9709960787752949
grok_oggi,Ottoman Empire,v,lettera,835,1.085040225408819,1.0163308329561156,0.9760933376854344,1.0361594279498694
grok_oggi,Ottoman Empire,the,funzione,490,1.1568291274443598,0.9669951732346499,0.9740456612485251,1.0105749494913208
grok_oggi,Ottoman Empire,and,funzione,412,1.0548079448948884,0.9422660994597619,0.9562898578719277,0.7829154159373031
grok_oggi,Ottoman Empire,of,funzione,223,1.0416550734314178,1.021944929840666,1.0227617064167616,0.9983945825002243
grok_oggi,Ottoman Empire,in,funzione,220,1.0069896768831919,0.9206432529965335,0.9977303320413916,0.9383798482617133
grok_oggi,Ottoman Empire,to,funzione,217,1.0291131718409936,0.9489485670778229,0.9549483186912934,0.8607505008667998
grok_oggi,Ottoman Empire,as,funzione,131,1.0982816875157608,0.9451062200657557,0.9645211818574125,0.9029482986596992
grok_oggi,Ottoman Empire,ottoman,keyword,112,1.0346323198800498,0.9180896114729628,0.934600638930188,0.8554179723115373
grok_oggi,Ottoman Empire,century,keyword,66,1.097897224714568,1.0263104141822337,1.0378995284909027,1.230232800072438
grok_oggi,Ottoman Empire,like,keyword,49,0.910603083508351,0.9579822571078216,0.9605364582339316,1.053974069624032
grok_oggi,Ottoman Empire,military,keyword,39,0.9853297217189922,0.9727676183801219,0.9779405520046528,0.9433805198265546
grok_oggi,Ottoman Empire,fiscal,keyword,31,1.0168491691793933,0.9972558677461492,1.029381954866378,1.0129659229307812
grok_oggi,Ottoman Empire,amid,keyword,30,0.9098783534335928,0.947957311059207,0.9053387042743788,0.8401078393818711
grok_oggi,Ottoman Empire,imperial,keyword,30,0.9147494619321372,0.9567858708104714,0.9099226598312019,0.844674699699169
grok_oggi,Ottoman Empire,with,appaiata,108,0.9493501926043885,0.9161284266560304,0.9707431778815656,0.9018191195177765
grok_oggi,Ottoman Empire,for,appaiata,57,1.069124392062451,1.0706807799919087,1.0267863974993714,1.061677221783382
grok_oggi,Ottoman Empire,that,appaiata,45,0.9708606111567879,0.9859965981054039,1.0027713341602407,0.9906948520515634
grok_oggi,Ottoman Empire,through,appaiata,41,0.900533838902823,0.9798400357568936,0.9344769359781119,0.8152511310713559
grok_oggi,Ottoman Empire,such,appaiata,31,0.8182267346057707,1.0135035618340968,0.8150557558618824,0.8183509354944418
grok_oggi,Ottoman Empire,administrative,appaiata,28,0.9382569478636565,0.9971793213773806,0.922973554024079,1.1472315948094869
grok_oggi,Ottoman Empire,while,appaiata,28,0.8342057749562558,0.9764000546211958,0.8359666862506187,0.8619527953930745
grok_oggi,American Civil War,vocali,vocali,24614,1.3968815947345379,0.8632945712178319,0.9558520763047645,0.5907459853136042
grok_oggi,American Civil War,spazio,spazio,11306,1.0049225297999185,1.0017192132341686,0.9808976155964727,0.47328911490208053
grok_oggi,American Civil War,e,lettera,7613,0.9901013601333907,0.9952765406705996,1.006984854797146,0.898662212847554
grok_oggi,American Civil War,n,lettera,5440,1.0333286316519479,1.013791878202659,0.9382371737495481,0.8680106163615986
grok_oggi,American Civil War,t,lettera,5374,1.2103992301648268,1.0134021581001322,0.9681678709009797,0.906139106110524
grok_oggi,American Civil War,i,lettera,5294,1.2574922917886153,1.0022234956954161,1.0403247761910905,0.9611149441394299
grok_oggi,American Civil War,a,lettera,5156,1.0026063422503189,0.9615249221421194,0.9974731798848131,0.8605066984699083
grok_oggi,American Civil War,o,lettera,4758,1.0917628089920073,1.031848196313273,0.9596984021001508,0.8543092261241304
grok_oggi,American Civil War,r,lettera,4649,1.283952723294705,1.0412516369747975,1.0380752240702977,0.8382598629681949
grok_oggi,American Civil War,s,lettera,4290,1.153900481580835,0.9913515600743413,0.9335709105412727,0.9590800507215714
grok_oggi,American Civil War,l,lettera,2762,1.0320297173160407,0.9282348348451305,1.0105654543775733,0.9796899414962349
grok_oggi,American Civil War,d,lettera,2740,1.098963712553005,0.9616338551604192,0.9664391869786387,0.8684512753972604
grok_oggi,American Civil War,c,lettera,2340,0.845187702057999,0.9835057190134157,1.010726280822688,0.9028142909794087
grok_oggi,American Civil War,h,lettera,1958,1.1433455841622977,0.9932890345543827,1.0048159572124675,0.9884256870766069
grok_oggi,American Civil War,u,lettera,1793,1.1383450854149262,0.9714205703801548,0.9669674520634254,0.9186929033248528
grok_oggi,American Civil War,m,lettera,1543,1.1190176480221936,0.9645735137784092,1.0147682085830902,0.9673143958229317
grok_oggi,American Civil War,p,lettera,1457,1.0676488791681427,1.0286044248997301,0.9887373176532126,1.0664752369144161
grok_oggi,American Civil War,f,lettera,1429,1.059148774471656,0.9859460383237817,0.9640451549787188,0.9568719925223802
grok_oggi,American Civil War,g,lettera,1325,1.110320677504457,1.029570474036929,0.918472979479148,0.9234059457433491
grok_oggi,American Civil War,y,lettera,926,1.0792009041689128,0.9479210076431864,1.0450566025026349,0.9620842015955227
grok_oggi,American Civil War,v,lettera,879,1.1332811540559218,0.9438143661717194,1.011982234595658,0.9616281709623026
grok_oggi,American Civil War,the,funzione,552,1.0593617056279194,1.0144933813496189,1.0808862494101164,1.0289763208532015
grok_oggi,American Civil War,and,funzione,361,1.0155825758799606,0.9956570808345111,0.981512103462803,0.8290284735999753
grok_oggi,American Civil War,of,funzione,273,1.0255972646775664,0.9416641190262435,1.033342024677898,0.9799504464076828
grok_oggi,American Civil War,to,funzione,273,0.9225230502958593,0.9855496298467061,1.0550968629005,0.9234616207843107
grok_oggi,American Civil War,in,funzione,241,1.0974743271652094,0.9586476959060862,0.9570302036754489,0.9207443587423266
grok_oggi,American Civil War,on,funzione,151,1.1992838748388572,0.9758539968230678,1.0442903507562515,1.0939362621570596
